# -6666666.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
# -7777777.0, 0.0, 1804607, 10.0, 181107230000.0, 0.0, 181109010000.0, 0.0, 0.0
# -8888888.0, 1804607, 0.0, 0.0, 181107230000.0, 0.0, 181109010000.0, 0.0, 10.0
# ------------------------------------------------------
2018-11-07 23:00:00, 0.7523182374116701, 0.3650378115014216, 0.5478121294160413, 0.025817371994703464
2018-11-07 23:00:10, 0.6054615024663852, 0.5618299343086993, 0.5357467088249821, 0.17532529175515488
2018-11-07 23:00:20, 0.5127548317611026, 0.6388227455561879, 0.5207269870532034, 0.24048157355645838
2018-11-07 23:00:30, 0.45786023330161496, 0.6699794246205177, 0.5163951276782356, 0.27354643016557456
2018-11-07 23:00:40, 0.4123524987836995, 0.6970854272981335, 0.5059022420587685, 0.29681685476961894
2018-11-07 23:00:50, 0.3782663848892937, 0.7153108432233811, 0.49438509927749746, 0.3175347433623908
2018-11-07 23:01:00, 0.35363576654307344, 0.7244837149778284, 0.48846742823414624, 0.3338632398269337
2018-11-07 23:01:10, 0.3343136150462778, 0.7356595832495906, 0.47655031746908827, 0.3463223632511176
2018-11-07 23:01:20, 0.3163400555093685, 0.7443854403477537, 0.46940437732093937, 0.3542298914978122
2018-11-07 23:01:30, 0.3059059815668304, 0.7495149225034633, 0.463423219056962, 0.36039954415224307
2018-11-07 23:01:40, 0.29670467453492383, 0.7500765542994866, 0.46368297690998794, 0.3665373046815643
2018-11-07 23:01:50, 0.2892803865185487, 0.7538002765292633, 0.45973363277681034, 0.3697931691823449
2018-11-07 23:02:00, 0.2835287392116668, 0.752464045573987, 0.460349368310101, 0.3761486052824895
2018-11-07 23:02:10, 0.27677516121792156, 0.7536006531794274, 0.4607276882907345, 0.3784330362198969
2018-11-07 23:02:20, 0.27262712537708866, 0.7527745561127741, 0.46142747430431036, 0.3822166978756764
2018-11-07 23:02:30, 0.2643880774814331, 0.7548393864861185, 0.4619032005867188, 0.3833560725783244
2018-11-07 23:02:40, 0.2546925640042459, 0.7580907656738448, 0.4615217486374833, 0.38396323310388286
2018-11-07 23:02:50, 0.25018978090105565, 0.7561448666620013, 0.46336855437326246, 0.388509455446607
2018-11-07 23:03:00, 0.243951894165709, 0.7546295763677895, 0.46692206416987714, 0.3911591259261049
2018-11-07 23:03:10, 0.23304690394773997, 0.7540016467630234, 0.46876127438905874, 0.396778937031904
2018-11-07 23:03:20, 0.22698203698870695, 0.7514705416889544, 0.47245199355804746, 0.40069975498020116
2018-11-07 23:03:30, 0.2189323465105887, 0.7514891474009345, 0.4741586131944976, 0.4031206996960774
2018-11-07 23:03:40, 0.21130098689000637, 0.7512343033341824, 0.4764329485559586, 0.4049821724021814
2018-11-07 23:03:50, 0.20386326751823333, 0.7535731924656992, 0.4729918677522072, 0.40846775245314304
2018-11-07 23:04:00, 0.19525141690988068, 0.7524960088983803, 0.4768458082743167, 0.4101764448598997
2018-11-07 23:04:10, 0.18753996015610433, 0.7504432791308379, 0.4812822896502102, 0.412348160928424
2018-11-07 23:04:20, 0.18206733365483513, 0.7498951817157068, 0.48166848451344585, 0.41533621739731114
2018-11-07 23:04:30, 0.17450609081381957, 0.7496628253250491, 0.4849238122415134, 0.41521340165714965
2018-11-07 23:04:40, 0.17128943694380028, 0.7464144953831673, 0.4890354022145257, 0.41757598740138885
2018-11-07 23:04:50, 0.170957634874617, 0.7451164787025137, 0.49033222152697864, 0.41850834254105573
2018-11-07 23:05:00, 0.17207449815776613, 0.7407434356913511, 0.49503764327495, 0.42027046208924745
2018-11-07 23:05:10, 0.17363705564061618, 0.7373329882819241, 0.4998826074134055, 0.41989000476944077
2018-11-07 23:05:20, 0.17190896347360696, 0.7354519432799876, 0.5038997300034855, 0.41909761333791246
2018-11-07 23:05:30, 0.16572010705627616, 0.7329156641567264, 0.511549312864581, 0.4167598539431743
2018-11-07 23:05:40, 0.16523096425847408, 0.7335925795432204, 0.5126075134822443, 0.4144565029178449
2018-11-07 23:05:50, 0.1648483364398691, 0.7277339376436188, 0.5194425609100435, 0.4164225833092354
2018-11-07 23:06:00, 0.1637502570986932, 0.7246378017428314, 0.5210183294119252, 0.4202687354565357
2018-11-07 23:06:10, 0.1532168688970846, 0.7216030129746092, 0.5300401821510581, 0.4181759056385396
2018-11-07 23:06:20, 0.14335840538031921, 0.7206335469989174, 0.5315326528544165, 0.4214364691102538
2018-11-07 23:06:30, 0.13468910833917733, 0.7198749244302565, 0.5330799426570403, 0.42363275606130457
2018-11-07 23:06:40, 0.12484946840406536, 0.7192911823000345, 0.5343924318392961, 0.4259783258541733
2018-11-07 23:06:50, 0.121134851542188, 0.7150107666815819, 0.5337832963581863, 0.43492682579976294
2018-11-07 23:07:00, 0.10848261761749554, 0.7147082247102156, 0.5330439173531142, 0.4396451493867238
2018-11-07 23:07:10, 0.10066498132862005, 0.71386950285843, 0.5319722251985647, 0.44414237136311846
2018-11-07 23:07:20, 0.08728965278662798, 0.7082619362102215, 0.5360386792673391, 0.45100784977809977
2018-11-07 23:07:30, 0.07869670662067864, 0.7075086452473396, 0.532180027610555, 0.4582824058151938
2018-11-07 23:07:40, 0.06400098457151095, 0.7089327599832483, 0.5271392105508361, 0.46415780559660175
2018-11-07 23:07:50, 0.0460966053836848, 0.708910916165585, 0.5234545716238815, 0.4704420552623145
2018-11-07 23:08:00, 0.0323075227150022, 0.70508942682624, 0.5192288849330153, 0.4818780854169252
